nome,anno,prezzo,km,motore,potenza,categoria,sorgente,tipo,rarità,colore,Set
Hyundai Accent GLE,2007.0,80000.0,120000.0,1495 CC,94 bhp,auto,df_auto,,,,
Mahindra XUV500 W8 2WD,2012.0,535000.0,120000.0,2179 CC,140 bhp,auto,df_auto,,,,
Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013.0,700000.0,70000.0,2494 CC,100.57 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2013.0,550000.0,70000.0,1248 CC,74 bhp,auto,df_auto,,,,
Honda Amaze S CVT Petrol BSIV,2019.0,680000.0,15000.0,1199 CC,88.76 bhp,auto,df_auto,,,,
Hyundai i10 Sportz 1.2,2009.0,200000.0,53000.0,1197 CC,78.9 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2014.0,500000.0,120000.0,1248 CC,74 bhp,auto,df_auto,,,,
Maruti Ertiga SHVS ZDI Plus,2016.0,1000000.0,70000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Hyundai Getz 1.3 GVS,2008.0,110000.0,120000.0,1341 CC,82.9 bhp,auto,df_auto,,,,
Hyundai i20 1.2 Magna,2012.0,320000.0,100000.0,1197 CC,80 bhp,auto,df_auto,,,,
Tata Indica DLS,2005.0,75000.0,110000.0,,,auto,df_auto,,,,
Maruti Swift LXI Optional-O,2015.0,350000.0,100000.0,1197 CC,83.11 bhp,auto,df_auto,,,,
Tata Indica Vista TDI LS,2013.0,170000.0,162500.0,1405 CC,70 bhp,auto,df_auto,,,,
Hyundai i20 2015-2017 Asta 1.4 CRDi,2017.0,800000.0,39000.0,1396 CC,88.73 bhp,auto,df_auto,,,,
Maruti Ignis 1.3 Alpha,2017.0,500000.0,75000.0,1248 CC,74 bhp,auto,df_auto,,,,
Tata Hexa XTA,2017.0,1380000.0,50000.0,2179 CC,153.86 bhp,auto,df_auto,,,,
Mahindra Marazzo M6 8Str,2019.0,1300000.0,40000.0,1497 CC,121 bhp,auto,df_auto,,,,
Hyundai Verna 1.6 CRDI,2013.0,530000.0,92500.0,1582 CC,126.3 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2012.0,360000.0,158000.0,1248 CC,74 bhp,auto,df_auto,,,,
Maruti Swift Dzire LDi,2012.0,310000.0,120000.0,1248 CC,73.9 bhp,auto,df_auto,,,,
Honda City i DTEC V,2015.0,725000.0,50000.0,1498 CC,98.6 bhp,auto,df_auto,,,,
Maruti Swift Dzire ZDi,2012.0,340000.0,110000.0,1248 CC,73.9 bhp,auto,df_auto,,,,
Hyundai Xcent 1.2 CRDi E,2017.0,550000.0,2000.0,1186 CC,73.97 bhp,auto,df_auto,,,,
Toyota Fortuner 3.0 Diesel,2011.0,1150000.0,181000.0,2982 CC,171 bhp,auto,df_auto,,,,
Tata Tiago 1.05 Revotorq XZ,2016.0,380000.0,70000.0,1047 CC,69 bhp,auto,df_auto,,,,
Nissan Sunny XL AT Special Edition,2013.0,350000.0,90000.0,1498 CC,99.6 bhp,auto,df_auto,,,,
Hyundai Elite i20 Magna Plus BSIV,2019.0,610000.0,2000.0,1197 CC,81.86 bhp,auto,df_auto,,,,
Maruti Swift Dzire VXI,2015.0,525000.0,20000.0,1197 CC,83.14 bhp,auto,df_auto,,,,
Toyota Innova 2.5 GX 7 STR,2011.0,480000.0,120000.0,2494 CC,102 bhp,auto,df_auto,,,,
Mahindra Thar CRDe,2017.0,780000.0,35000.0,2498 CC,105 bhp,auto,df_auto,,,,
Maruti Swift Dzire ZDi,2012.0,320000.0,193000.0,1248 CC,73.9 bhp,auto,df_auto,,,,
Maruti Swift 1.2 DLX (Only Delhi),2014.0,375000.0,80000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Datsun GO D Petrol,2019.0,300000.0,40000.0,1198 CC,67.05 bhp,auto,df_auto,,,,
Hyundai i20 Asta 1.4 CRDi,2015.0,500000.0,70000.0,1396 CC,88.73 bhp,auto,df_auto,,,,
Mahindra Scorpio LX,2011.0,404000.0,122358.0,2179 CC,120 bhp,auto,df_auto,,,,
Tata Sumo Gold EX BSIII,2015.0,500000.0,75000.0,2956 CC,69.01 bhp,auto,df_auto,,,,
Tata Tiago Wizz 1.05 Revotorq,2017.0,350000.0,120000.0,1047 CC,69 bhp,auto,df_auto,,,,
Tata Zest Revotron 1.2 XT,2015.0,380000.0,40000.0,1193 CC,88.7 bhp,auto,df_auto,,,,
Hyundai Accent GLE,2008.0,114999.0,95200.0,1495 CC,94 bhp,auto,df_auto,,,,
Honda Brio Exclusive Edition,2014.0,335000.0,33033.0,1198 CC,86.8 bhp,auto,df_auto,,,,
Hyundai Grand i10 AT Asta,2015.0,465000.0,63063.0,1197 CC,82 bhp,auto,df_auto,,,,
Tata Manza Club Class Quadrajet90 LX,2012.0,290000.0,60000.0,1248 CC,88.76 bhp,auto,df_auto,,,,
Maruti Alto LX,2005.0,110000.0,45000.0,796 CC,46.3 bhp,auto,df_auto,,,,
Tata New Safari DICOR 2.2 EX 4x2,2011.0,450000.0,80000.0,2179 CC,138.1 bhp,auto,df_auto,,,,
Mahindra Bolero SLE,2009.0,400000.0,170000.0,2523 CC,63 bhp,auto,df_auto,,,,
Mahindra Bolero DI DX 7 Seater,2007.0,210000.0,207890.0,2523 CC,63 bhp,auto,df_auto,,,,
Mercedes-Benz GL-Class 220d 4MATIC Sport,2018.0,4600000.0,7976.0,2143 CC,170 bhp,auto,df_auto,,,,
Maruti Omni E MPI STD BS IV,2016.0,220000.0,35000.0,796 CC,34.2 bhp,auto,df_auto,,,,
Hyundai Grand i10 Sportz,2017.0,450000.0,35000.0,1197 CC,82 bhp,auto,df_auto,,,,
Hyundai Grand i10 Sportz,2017.0,450000.0,35000.0,1197 CC,82 bhp,auto,df_auto,,,,
Hyundai i10 Sportz AT,2013.0,290000.0,50000.0,1197 CC,78.9 bhp,auto,df_auto,,,,
Maruti Swift VXI Deca,2016.0,520000.0,20000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Hyundai i10 Sportz AT,2011.0,265000.0,20000.0,1197 CC,78.9 bhp,auto,df_auto,,,,
Maruti Swift VXI,2012.0,330000.0,50000.0,1197 CC,85.8 bhp,auto,df_auto,,,,
Maruti Swift VXI,2012.0,330000.0,50000.0,1197 CC,85.8 bhp,auto,df_auto,,,,
Mahindra Bolero 2011-2019 ZLX,2014.0,509999.0,120000.0,2523 CC,62.1 bhp,auto,df_auto,,,,
Hyundai Verna 1.6 SX VTVT (O),2014.0,500000.0,70000.0,1591 CC,121.3 bhp,auto,df_auto,,,,
Hyundai i20 Active 1.2,2015.0,525000.0,50000.0,1197 CC,81.86 bhp,auto,df_auto,,,,
Maruti Baleno Zeta,2019.0,675000.0,16500.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Hyundai i20 1.2 Asta,2010.0,300000.0,70000.0,1197 CC,80 bhp,auto,df_auto,,,,
Maruti Alto LXI,2005.0,90000.0,99361.0,796 CC,46.3 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2017.0,650000.0,25000.0,1248 CC,74 bhp,auto,df_auto,,,,
Maruti Swift Dzire VXI,2014.0,409000.0,70000.0,1197 CC,85.8 bhp,auto,df_auto,,,,
Hyundai Grand i10 CRDi Sportz,2015.0,395000.0,80000.0,1120 CC,70 bhp,auto,df_auto,,,,
Maruti Swift 1.3 VXi,2010.0,215000.0,70000.0,,,auto,df_auto,,,,
Maruti Swift Dzire VXI,2014.0,400000.0,70000.0,1197 CC,85.8 bhp,auto,df_auto,,,,
Chevrolet Beat LS,2012.0,120000.0,60000.0,1199 CC,79.4 bhp,auto,df_auto,,,,
Tata Tigor 1.2 Revotron XZA,2018.0,645000.0,10000.0,1199 CC,84 bhp,auto,df_auto,,,,
Maruti 800 Std,2006.0,81000.0,80000.0,796 CC,37 bhp,auto,df_auto,,,,
Honda City i-DTEC VX,2017.0,1300000.0,30000.0,1498 CC,97.9 bhp,auto,df_auto,,,,
Honda City i-DTEC VX,2017.0,1250000.0,33000.0,1498 CC,97.9 bhp,auto,df_auto,,,,
Maruti Ertiga VXI,2013.0,535000.0,90000.0,1373 CC,93.7 bhp,auto,df_auto,,,,
Nissan Terrano XV Premium 110 PS,2014.0,555000.0,80100.0,1461 CC,108.5 bhp,auto,df_auto,,,,
Honda City i VTEC VX,2014.0,725000.0,120000.0,1497 CC,117.3 bhp,auto,df_auto,,,,
Mahindra Willys CJ 3B 4X4,1983.0,300000.0,10000.0,,,auto,df_auto,,,,
Renault KWID RXL,2016.0,229999.0,40000.0,799 CC,53.3 bhp,auto,df_auto,,,,
Toyota Innova 2.5 GX (Diesel) 8 Seater,2013.0,800000.0,160000.0,2494 CC,100.6 bhp,auto,df_auto,,,,
Maruti Wagon R VXI BS IV,2017.0,409999.0,47000.0,998 CC,67.04 bhp,auto,df_auto,,,,
Hyundai Creta 1.4 CRDi S Plus,2018.0,1210000.0,25000.0,1396 CC,88.7 bhp,auto,df_auto,,,,
Tata Tiago 1.2 Revotron XZ,2017.0,400000.0,26000.0,1199 CC,84 bhp,auto,df_auto,,,,
Hyundai Grand i10 1.2 CRDi Sportz,2018.0,520000.0,29000.0,1186 CC,73.97 bhp,auto,df_auto,,,,
Maruti Baleno Zeta Automatic,2016.0,650000.0,50000.0,1197 CC,83.1 bhp,auto,df_auto,,,,
Maruti Swift ZXI ABS,2011.0,325000.0,58000.0,1298 CC,88.2 bhp,auto,df_auto,,,,
Maruti Swift Dzire VXi AT,2012.0,420000.0,120000.0,1197 CC,85.8 bhp,auto,df_auto,,,,
Maruti Swift LXI Option,2014.0,400000.0,50000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Hyundai i20 1.2 Asta,2010.0,254999.0,80000.0,1197 CC,80 bhp,auto,df_auto,,,,
Maruti Zen LXI,2003.0,65000.0,60000.0,993 CC,60 bhp,auto,df_auto,,,,
Maruti Celerio LXI,2017.0,351000.0,36000.0,998 CC,67.04 bhp,auto,df_auto,,,,
Toyota Innova 2.5 V Diesel 8-seater,2007.0,404000.0,120000.0,2494 CC,102 bhp,auto,df_auto,,,,
Maruti Ritz LDi,2011.0,185000.0,185000.0,1248 CC,73.9 bhp,auto,df_auto,,,,
Nissan Micra Diesel XV,2011.0,250000.0,50000.0,1461 CC,63.1 bhp,auto,df_auto,,,,
Maruti Zen LXI,2002.0,60000.0,100000.0,993 CC,60 bhp,auto,df_auto,,,,
Hyundai Verna 1.6 SX VTVT (O),2013.0,500000.0,50000.0,1591 CC,121.3 bhp,auto,df_auto,,,,
Maruti Zen Estilo LXI BSIII,2007.0,85000.0,80000.0,998 CC,67.1 bhp,auto,df_auto,,,,
Hyundai Santro Xing XL,2005.0,85000.0,60000.0,,,auto,df_auto,,,,
Maruti Alto LX,2005.0,85000.0,80000.0,796 CC,46.3 bhp,auto,df_auto,,,,
Maruti Swift Dzire ZDi,2011.0,265000.0,90000.0,1248 CC,73.9 bhp,auto,df_auto,,,,
Maruti A-Star Vxi,2010.0,130000.0,162000.0,998 CC,66.1 bhp,auto,df_auto,,,,
Maruti Ertiga VDI,2013.0,480000.0,110000.0,1248 CC,88.76 bhp,auto,df_auto,,,,
Maruti Swift Ldi BSIII,2008.0,170000.0,120000.0,1248 CC,75 bhp,auto,df_auto,,,,
Nissan Micra Diesel XV,2011.0,275000.0,45000.0,1461 CC,63.1 bhp,auto,df_auto,,,,
Maruti Wagon R LXI,2005.0,89000.0,90000.0,998 CC,67.1 bhp,auto,df_auto,,,,
Ford Figo Diesel Titanium,2010.0,170000.0,90000.0,1399 CC,68 bhp,auto,df_auto,,,,
Mahindra XUV300 W8 Option BSIV,2019.0,1090000.0,16500.0,1197 CC,110 bhp,auto,df_auto,,,,
Hyundai Creta 1.6 CRDi AT SX Plus,2017.0,1100000.0,67000.0,1582 CC,126.2 bhp,auto,df_auto,,,,
Maruti Swift VXI BSIV,2018.0,610000.0,52000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Datsun GO T Option BSIV,2016.0,335000.0,40000.0,1198 CC,67 bhp,auto,df_auto,,,,
Hyundai Grand i10 Asta,2015.0,434999.0,40000.0,1197 CC,82 bhp,auto,df_auto,,,,
Toyota Fortuner 2.8 2WD MT BSIV,2018.0,3000000.0,35000.0,2755 CC,174.5 bhp,auto,df_auto,,,,
Renault KWID RXL,2018.0,390000.0,13000.0,799 CC,53.26 bhp,auto,df_auto,,,,
Honda Brio 1.2 VX MT,2012.0,325000.0,40000.0,1198 CC,86.8 bhp,auto,df_auto,,,,
Volkswagen Ameo 1.2 MPI Comfortline Plus,2019.0,640000.0,10000.0,1198 CC,73.75 bhp,auto,df_auto,,,,
Nissan Sunny XV Special Edition,2012.0,450000.0,9000.0,1498 CC,97.7 bhp,auto,df_auto,,,,
Toyota Etios Liva GD SP,2013.0,400000.0,70000.0,1364 CC,67.06 bhp,auto,df_auto,,,,
Hyundai i10 Sportz,2009.0,215000.0,60000.0,1197 CC,78.9 bhp,auto,df_auto,,,,
Renault Duster 85PS Diesel RxL,2014.0,570000.0,40000.0,1461 CC,83.8 bhp,auto,df_auto,,,,
Mahindra XUV500 W8 2WD,2012.0,680000.0,93000.0,2179 CC,140 bhp,auto,df_auto,,,,
Toyota Innova 2.5 V Diesel 7-seater,2008.0,325000.0,80000.0,2494 CC,102 bhp,auto,df_auto,,,,
Tata Indigo CS eGLX BS IV,2011.0,150000.0,50000.0,1193 CC,64.08 bhp,auto,df_auto,,,,
Hyundai Elantra SX AT,2013.0,690000.0,68000.0,1797 CC,147.5 bhp,auto,df_auto,,,,
Mercedes-Benz New C-Class 220 CDI AT,2013.0,1550000.0,25000.0,2143 CC,170 bhp,auto,df_auto,,,,
Tata Nano STD,2012.0,64000.0,18000.0,624 CC,37.5 bhp,auto,df_auto,,,,
Nissan Micra Diesel XL,2013.0,250000.0,120000.0,1461 CC,63.1 bhp,auto,df_auto,,,,
Maruti Wagon R LXI,2005.0,65000.0,35000.0,998 CC,67.1 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2016.0,550000.0,60000.0,1248 CC,74 bhp,auto,df_auto,,,,
Hyundai i10 Magna,2010.0,140000.0,70000.0,1197 CC,78.9 bhp,auto,df_auto,,,,
Renault KWID RXT,2016.0,300000.0,30000.0,799 CC,53.3 bhp,auto,df_auto,,,,
Volkswagen GTI 1.8 TSI,2016.0,800000.0,70000.0,1798 CC,189.3 bhp,auto,df_auto,,,,
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,2625000.0,9000.0,1999 CC,177 bhp,auto,df_auto,,,,
Lexus ES 300h,2019.0,5150000.0,20000.0,2487 CC,214.56 bhp,auto,df_auto,,,,
Jaguar XF 2.0 Diesel Portfolio,2017.0,3200000.0,45000.0,1999 CC,177 bhp,auto,df_auto,,,,
Tata Safari Storme EX,2015.0,503000.0,110000.0,2179 CC,147.94 bhp,auto,df_auto,,,,
Volvo XC40 D4 Inscription BSIV,2019.0,3800000.0,20000.0,1969 CC,190 bhp,auto,df_auto,,,,
Toyota Camry 2.5 Hybrid,2016.0,2000000.0,68089.0,2494 CC,157.7 bhp,auto,df_auto,,,,
Maruti Wagon R LXI,2013.0,225000.0,58343.0,998 CC,67.05 bhp,auto,df_auto,,,,
Maruti Baleno Alpha 1.3,2018.0,740000.0,38817.0,1248 CC,74 bhp,auto,df_auto,,,,
Honda Jazz VX,2016.0,550000.0,56494.0,1199 CC,88.7 bhp,auto,df_auto,,,,
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,750000.0,79328.0,2494 CC,100.6 bhp,auto,df_auto,,,,
Maruti Swift AMT VVT VXI,2019.0,650000.0,5621.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Toyota Etios VX,2017.0,625000.0,25538.0,1496 CC,88.73 bhp,auto,df_auto,,,,
Maruti Swift AMT ZXI,2018.0,600000.0,69779.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Hyundai Grand i10 1.2 CRDi Sportz,2017.0,450000.0,56290.0,1186 CC,73.97 bhp,auto,df_auto,,,,
BMW X4 M Sport X xDrive20d,2019.0,5400000.0,7500.0,1995 CC,190 bhp,auto,df_auto,,,,
BMW X4 M Sport X xDrive20d,2019.0,5500000.0,8500.0,1995 CC,190 bhp,auto,df_auto,,,,
Honda Amaze V CVT Petrol BSIV,2019.0,779000.0,7032.0,1199 CC,88.76 bhp,auto,df_auto,,,,
Skoda Rapid 1.6 MPI AT Elegance,2016.0,645000.0,11000.0,1598 CC,103.5 bhp,auto,df_auto,,,,
Volvo V40 D3 R-Design,2018.0,2475000.0,2000.0,1984 CC,150 bhp,auto,df_auto,,,,
Hyundai i10 Magna,2010.0,150000.0,106000.0,1197 CC,78.9 bhp,auto,df_auto,,,,
Toyota Etios Liva Diesel TRD Sportivo,2012.0,265000.0,162000.0,,,auto,df_auto,,,,
Honda CR-V 2.4L 4WD AT,2009.0,500000.0,120000.0,2354 CC,158.8 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2015.0,480000.0,90000.0,1248 CC,74 bhp,auto,df_auto,,,,
Hyundai Verna 1.6 SX CRDi (O),2014.0,535000.0,70000.0,1582 CC,126.32 bhp,auto,df_auto,,,,
Toyota Innova 2.5 G1 Diesel 8-seater,2005.0,250000.0,240000.0,2494 CC,102 bhp,auto,df_auto,,,,
Maruti SX4 Celebration Diesel,2012.0,300000.0,100000.0,1248 CC,88.8 bhp,auto,df_auto,,,,
Hyundai Verna XXi ABS (Petrol),2009.0,340000.0,214000.0,1599 CC,103.2 bhp,auto,df_auto,,,,
Hyundai Verna CRDi SX,2009.0,340000.0,214000.0,1493 CC,110 bhp,auto,df_auto,,,,
Maruti Alto 800 VXI,2016.0,240000.0,50000.0,796 CC,47.3 bhp,auto,df_auto,,,,
Honda City i-VTEC CVT V,2018.0,1085000.0,1000.0,1497 CC,117.6 bhp,auto,df_auto,,,,
Maruti Swift Dzire AMT VDI,2017.0,750000.0,19000.0,1248 CC,74.02 bhp,auto,df_auto,,,,
Tata Indigo LS,2012.0,95000.0,265000.0,1405 CC,70 bhp,auto,df_auto,,,,
Maruti Eeco CNG 5 Seater AC,2020.0,409999.0,35000.0,1196 CC,61.7 bhp,auto,df_auto,,,,
Maruti Alto K10 VXI,2014.0,215000.0,80000.0,998 CC,67.05 bhp,auto,df_auto,,,,
Mahindra XUV500 AT W10 AWD,2016.0,1290000.0,50000.0,2179 CC,140 bhp,auto,df_auto,,,,
Maruti Alto K10 LXI,2010.0,150000.0,80000.0,998 CC,67.1 bhp,auto,df_auto,,,,
Hyundai EON Sportz,2013.0,219000.0,50000.0,814 CC,55.2 bhp,auto,df_auto,,,,
Tata Tiago 1.2 Revotron XE,2018.0,325000.0,100000.0,1199 CC,84 bhp,auto,df_auto,,,,
Maruti Eeco Smiles 5 Seater AC,2013.0,260000.0,120000.0,1196 CC,73 bhp,auto,df_auto,,,,
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,2625000.0,9000.0,1999 CC,177 bhp,auto,df_auto,,,,
Lexus ES 300h,2019.0,5150000.0,20000.0,2487 CC,214.56 bhp,auto,df_auto,,,,
Jaguar XF 2.0 Diesel Portfolio,2017.0,3200000.0,45000.0,1999 CC,177 bhp,auto,df_auto,,,,
Tata Safari Storme EX,2015.0,503000.0,110000.0,2179 CC,147.94 bhp,auto,df_auto,,,,
Volvo XC40 D4 Inscription BSIV,2019.0,3800000.0,20000.0,1969 CC,190 bhp,auto,df_auto,,,,
Toyota Camry 2.5 Hybrid,2016.0,2000000.0,68089.0,2494 CC,157.7 bhp,auto,df_auto,,,,
Maruti Wagon R LXI,2013.0,225000.0,58343.0,998 CC,67.05 bhp,auto,df_auto,,,,
Maruti Baleno Alpha 1.3,2018.0,740000.0,38817.0,1248 CC,74 bhp,auto,df_auto,,,,
Honda Jazz VX,2016.0,550000.0,56494.0,1199 CC,88.7 bhp,auto,df_auto,,,,
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,750000.0,79328.0,2494 CC,100.6 bhp,auto,df_auto,,,,
Maruti Swift AMT VVT VXI,2019.0,650000.0,5621.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Toyota Etios VX,2017.0,625000.0,25538.0,1496 CC,88.73 bhp,auto,df_auto,,,,
Maruti Swift AMT ZXI,2018.0,600000.0,69779.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Hyundai Grand i10 1.2 CRDi Sportz,2017.0,450000.0,56290.0,1186 CC,73.97 bhp,auto,df_auto,,,,
BMW X4 M Sport X xDrive20d,2019.0,5400000.0,7500.0,1995 CC,190 bhp,auto,df_auto,,,,
BMW X4 M Sport X xDrive20d,2019.0,5500000.0,8500.0,1995 CC,190 bhp,auto,df_auto,,,,
Honda Amaze V CVT Petrol BSIV,2019.0,779000.0,7032.0,1199 CC,88.76 bhp,auto,df_auto,,,,
Skoda Rapid 1.6 MPI AT Elegance,2016.0,645000.0,11000.0,1598 CC,103.5 bhp,auto,df_auto,,,,
Volvo V40 D3 R-Design,2018.0,2475000.0,2000.0,1984 CC,150 bhp,auto,df_auto,,,,
Honda Amaze S CVT Diesel BSIV,2019.0,700000.0,40000.0,1498 CC,78.9 bhp,auto,df_auto,,,,
Hyundai Creta 1.4 CRDi Base,2017.0,950000.0,45000.0,1396 CC,88.7 bhp,auto,df_auto,,,,
Maruti Alto LXi BSIII,2010.0,160000.0,80000.0,796 CC,46.3 bhp,auto,df_auto,,,,
Hyundai Xcent 1.1 CRDi S Option,2015.0,409999.0,135000.0,1120 CC,71.01 bhp,auto,df_auto,,,,
Toyota Innova 2.5 G (Diesel) 7 Seater,2015.0,840000.0,120000.0,2494 CC,100.6 bhp,auto,df_auto,,,,
Toyota Etios Liva Diesel,2013.0,450000.0,67000.0,1364 CC,67.1 bhp,auto,df_auto,,,,
Maruti Swift Dzire ZDI Plus,2017.0,900000.0,50000.0,1248 CC,74.02 bhp,auto,df_auto,,,,
Toyota Innova 2.5 V Diesel 7-seater,2008.0,570000.0,134000.0,2494 CC,102 bhp,auto,df_auto,,,,
Nissan Micra Diesel XV,2011.0,254999.0,110000.0,1461 CC,63.1 bhp,auto,df_auto,,,,
Maruti 800 AC BSIII,2009.0,130000.0,40000.0,796 CC,37 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2013.0,530000.0,120000.0,1248 CC,74 bhp,auto,df_auto,,,,
Volkswagen Polo 1.5 TDI Highline,2015.0,520000.0,110000.0,1498 CC,88.8 bhp,auto,df_auto,,,,
Mahindra Verito 1.5 D2 BSIII,2011.0,229999.0,170000.0,1461 CC,64.1 bhp,auto,df_auto,,,,
Maruti 800 AC BSIII,2004.0,81000.0,80000.0,796 CC,37 bhp,auto,df_auto,,,,
Maruti Swift VDI Optional,2016.0,600000.0,47000.0,1248 CC,74 bhp,auto,df_auto,,,,
Hyundai Xcent 1.2 Kappa S Option,2015.0,409999.0,93000.0,1197 CC,81.86 bhp,auto,df_auto,,,,
Maruti 800 Std,2010.0,120000.0,70000.0,796 CC,37 bhp,auto,df_auto,,,,
Maruti Celerio VXI,2014.0,320000.0,50000.0,998 CC,67.04 bhp,auto,df_auto,,,,
Ford Figo Diesel EXI,2015.0,292000.0,70000.0,1399 CC,68.05 bhp,auto,df_auto,,,,
Tata Safari DICOR 2.2 LX 4x2,2012.0,390000.0,80000.0,2179 CC,138.03 bhp,auto,df_auto,,,,
Ford Figo 1.2P Titanium Plus MT,2016.0,550000.0,44000.0,1196 CC,86.8 bhp,auto,df_auto,,,,
Maruti Celerio ZXI,2014.0,385000.0,25000.0,998 CC,67.04 bhp,auto,df_auto,,,,
Hyundai Creta 1.6 VTVT S,2016.0,800000.0,25000.0,1591 CC,121.3 bhp,auto,df_auto,,,,
Maruti Swift Dzire VXI 1.2,2019.0,675000.0,10000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Tata Hexa XT,2018.0,1525000.0,50000.0,2179 CC,153.86 bhp,auto,df_auto,,,,
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018.0,950000.0,30000.0,1498 CC,98.96 bhp,auto,df_auto,,,,
Hyundai i20 Active 1.4 SX with AVN,2015.0,610000.0,50000.0,1396 CC,88.73 bhp,auto,df_auto,,,,
Hyundai i20 Asta 1.4 CRDi,2012.0,525000.0,120000.0,1396 CC,88.73 bhp,auto,df_auto,,,,
Honda Amaze S CVT Diesel BSIV,2019.0,700000.0,40000.0,1498 CC,78.9 bhp,auto,df_auto,,,,
Mahindra Bolero 2011-2019 SLE,2015.0,375000.0,80000.0,2523 CC,62.1 bhp,auto,df_auto,,,,
Nissan Terrano XL Plus 85 PS,2015.0,580000.0,90000.0,1461 CC,83.8 bhp,auto,df_auto,,,,
Maruti Swift VXI Windsong Limited edition,2015.0,434999.0,50000.0,1197 CC,83.11 bhp,auto,df_auto,,,,
Datsun RediGO 1.0 S,2020.0,350000.0,2136.0,999 CC,67 bhp,auto,df_auto,,,,
Toyota Innova 2.5 G (Diesel) 7 Seater,2012.0,730000.0,250000.0,2494 CC,100 bhp,auto,df_auto,,,,
Hyundai i20 Magna 1.2,2015.0,600000.0,35000.0,1197 CC,81.83 bhp,auto,df_auto,,,,
Toyota Innova 2.5 VX (Diesel) 7 Seater,2015.0,1050000.0,120000.0,2494 CC,100.6 bhp,auto,df_auto,,,,
Maruti Baleno Alpha 1.3,2017.0,735000.0,70000.0,1248 CC,74 bhp,auto,df_auto,,,,
Renault Duster 110PS Diesel RxZ,2018.0,1050000.0,18000.0,1461 CC,108.45 bhp,auto,df_auto,,,,
Chevrolet Enjoy 1.3 TCDi LS 7,2016.0,420000.0,110000.0,1248 CC,73.74 bhp,auto,df_auto,,,,
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2017.0,800000.0,60000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Toyota Fortuner 4x2 AT,2015.0,2000000.0,60000.0,2982 CC,168.5 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2016.0,600000.0,147000.0,1248 CC,74 bhp,auto,df_auto,,,,
Toyota Fortuner 4x2 AT,2015.0,1900000.0,130000.0,2982 CC,168.5 bhp,auto,df_auto,,,,
Chevrolet Captiva LT,2011.0,500000.0,99500.0,1991 CC,147.9 bhp,auto,df_auto,,,,
Tata Indica Vista Aqua 1.4 TDI,2011.0,200000.0,110000.0,1405 CC,71 bhp,auto,df_auto,,,,
Nissan Micra Active XL Petrol,2016.0,370000.0,35000.0,1198 CC,67.04 bhp,auto,df_auto,,,,
Hyundai Verna Transform CRDi VGT SX ABS,2010.0,260000.0,110000.0,1493 CC,110 bhp,auto,df_auto,,,,
Mahindra KUV 100 mFALCON D75 K8,2016.0,280000.0,100000.0,1198 CC,77 bhp,auto,df_auto,,,,
Maruti Ertiga VXI,2014.0,610000.0,21000.0,1373 CC,93.7 bhp,auto,df_auto,,,,
Ford Fiesta Titanium 1.5 TDCi,2013.0,300000.0,60000.0,1498 CC,90 bhp,auto,df_auto,,,,
Tata Indigo CS LX DiCOR,2010.0,140000.0,40000.0,1405 CC,70 bhp,auto,df_auto,,,,
Hyundai i10 Magna 1.1L,2008.0,229999.0,50000.0,1086 CC,68.05 bhp,auto,df_auto,,,,
Maruti A-Star Vxi,2010.0,200000.0,65000.0,998 CC,66.1 bhp,auto,df_auto,,,,
Maruti Wagon R VXI BSIII,2011.0,200000.0,80000.0,998 CC,67.1 bhp,auto,df_auto,,,,
Hyundai Verna 1.6 CRDi S,2015.0,560000.0,119000.0,1582 CC,126.2 bhp,auto,df_auto,,,,
Maruti Ertiga SHVS VDI,2016.0,750000.0,80000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Maruti Swift VDI BSIV,2017.0,585000.0,90000.0,1248 CC,74 bhp,auto,df_auto,,,,
